cohort	membership	random_module_id	n_pathways	contrast	delta_mean	abs_delta_ge_true	same_direction_as_true	matching_method	exact_bin_matches	relaxed_mean_prevalence_matches	global_fallback_matches	pathways
QinN_2014	expanded	random_03607	6	cirrhosis_minus_healthy	-0.07267256094680352	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6385;PWY-5083;PWY-6891;P185-PWY;PROPFERM-PWY;PWY0-1338
QinN_2014	expanded	random_03608	6	cirrhosis_minus_healthy	0.24271097790106388	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6527;HOMOSER-METSYN-PWY;P185-PWY;PWY-7198;PWY-5692;PWY-6435
QinN_2014	expanded	random_03609	6	cirrhosis_minus_healthy	-0.08948506444104165	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6387;NAGLIPASYN-PWY;P185-PWY;GALACTARDEG-PWY;PWY-5656;PWY-6435
QinN_2014	expanded	random_03610	6	cirrhosis_minus_healthy	-0.04102794278305133	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6609;PWY-5913;PWY-5005;PWY4LZ-257;PWY0-1533;PWY-7218
QinN_2014	expanded	random_03611	6	cirrhosis_minus_healthy	0.03122522952641482	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6897;PWY-5083;GLUCARDEG-PWY;PWY-5005;PHOTOALL-PWY;PWY-7039
QinN_2014	expanded	random_03612	6	cirrhosis_minus_healthy	-0.09231708582833331	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6609;PWY-5083;GLUCARDEG-PWY;GLUCARGALACTSUPER-PWY;PWY-7279;PWY-922
QinN_2014	expanded	random_03613	6	cirrhosis_minus_healthy	0.039807063959707456	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6897;FAO-PWY;PWY-5005;PWY-7198;PWY66-388;PWY0-1338
QinN_2014	expanded	random_03614	6	cirrhosis_minus_healthy	-0.07916017790400698	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6163;NAGLIPASYN-PWY;GALACTARDEG-PWY;P108-PWY;PWY-6071;ALLANTOINDEG-PWY
QinN_2014	expanded	random_03615	6	cirrhosis_minus_healthy	-0.14672772940534617	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6737;NAGLIPASYN-PWY;PWY-6891;PWY4LZ-257;PWY-5415;PWY-6215
QinN_2014	expanded	random_03616	6	cirrhosis_minus_healthy	-0.05302258843258123	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6700;PWY-241;PWY-5005;PWY-5022;PWY66-367;PWY-5656
QinN_2014	expanded	random_03617	6	cirrhosis_minus_healthy	-0.04039977307854592	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5686;DAPLYSINESYN-PWY;PWY4LZ-257;PWY-5384;PWY-6396;3-HYDROXYPHENYLACETATE-DEGRADATION-PWY
QinN_2014	expanded	random_03618	6	cirrhosis_minus_healthy	0.1499853408916918	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6125;PWY-6895;PWY-5384;P185-PWY;PWY5F9-12;AEROBACTINSYN-PWY
QinN_2014	expanded	random_03619	6	cirrhosis_minus_healthy	0.04477949996764963	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6124;DAPLYSINESYN-PWY;PWY-5022;P108-PWY;PWY-6823;PWY-7039
QinN_2014	expanded	random_03620	6	cirrhosis_minus_healthy	-0.14234139998679662	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6737;NAD-BIOSYNTHESIS-II;PWY4LZ-257;PWY-6891;PWY-5692;PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY
QinN_2014	expanded	random_03621	6	cirrhosis_minus_healthy	-0.11921328056489777	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6737;P441-PWY;P185-PWY;PWY-5022;PWY0-1533;PWY-5415
QinN_2014	expanded	random_03622	6	cirrhosis_minus_healthy	-0.009720117625897196	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5097;PWY-7117;PWY-5022;PWY-6891;PWY-5178;PWY66-388
QinN_2014	expanded	random_03623	6	cirrhosis_minus_healthy	-0.03466184437571407	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5667;PWY0-1297;PWY-6891;GLUCARGALACTSUPER-PWY;P562-PWY;PWY0-321
QinN_2014	expanded	random_03624	6	cirrhosis_minus_healthy	-0.0794093011286412	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6151;PWY-5083;PWY-6531;GLUCARDEG-PWY;PWY-1541;RUMP-PWY
QinN_2014	expanded	random_03625	6	cirrhosis_minus_healthy	-0.06967843191690282	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5695;PRPP-PWY;PWY-6891;PWY-6531;PWY-7218;DENITRIFICATION-PWY
QinN_2014	expanded	random_03626	6	cirrhosis_minus_healthy	0.035408739436255665	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6277;P441-PWY;P185-PWY;PWY-6891;PWY-5181;URDEGR-PWY
QinN_2014	expanded	random_03627	6	cirrhosis_minus_healthy	-0.009769950423856422	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6121;SO4ASSIM-PWY;GALACTARDEG-PWY;GOLPDLCAT-PWY;PWY-5514;PWY-7031
QinN_2014	expanded	random_03628	6	cirrhosis_minus_healthy	-0.03985365399590002	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5686;PWY-241;PWY-5384;PWY4LZ-257;URDEGR-PWY;PWY-4321
QinN_2014	expanded	random_03629	6	cirrhosis_minus_healthy	0.18244132422669956	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6317;PWY66-409;PWY-5022;GLUCARDEG-PWY;PWY1G-0;PWY0-1533
QinN_2014	expanded	random_03630	6	cirrhosis_minus_healthy	-0.06362813020790359	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5695;PRPP-PWY;GOLPDLCAT-PWY;P108-PWY;P621-PWY;PWY-5514
QinN_2014	expanded	random_03631	6	cirrhosis_minus_healthy	0.02085926591640508	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6897;NAD-BIOSYNTHESIS-II;PWY4LZ-257;PWY-5022;PWY-7446;PWY-5656
QinN_2014	expanded	random_03632	6	cirrhosis_minus_healthy	-0.16517174894553754	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6609;PWY-5941;GOLPDLCAT-PWY;PWY-6590;PWY-7288;PWY-5415
QinN_2014	expanded	random_03633	6	cirrhosis_minus_healthy	-0.025439363416642102	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5667;PWY-5913;PWY-7198;PPGPPMET-PWY;PWY-6071;PWY-6435
QinN_2014	expanded	random_03634	6	cirrhosis_minus_healthy	-0.033989553968162944	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6163;PWY0-1298;PWY-6531;PWY-5384;PWY66-388;PWY-5101
QinN_2014	expanded	random_03635	6	cirrhosis_minus_healthy	-0.018667721213717847	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6386;PWY-7117;PWY-6531;PWY-6891;P125-PWY;P562-PWY
QinN_2014	expanded	random_03636	6	cirrhosis_minus_healthy	-0.03457530380586249	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5686;HOMOSER-METSYN-PWY;GLUCARGALACTSUPER-PWY;P185-PWY;PWY-5431;PWY-6823
QinN_2014	expanded	random_03637	6	cirrhosis_minus_healthy	0.25071849398029844	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6527;P441-PWY;PWY-6531;GOLPDLCAT-PWY;PWY0-1338;UBISYN-PWY
QinN_2014	expanded	random_03638	6	cirrhosis_minus_healthy	0.06444892424483317	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6897;PWY0-781;PWY-6891;GALACTARDEG-PWY;URDEGR-PWY;PWY0-41
QinN_2014	expanded	random_03639	6	cirrhosis_minus_healthy	0.07716402613726903	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6897;PWY0-1298;PWY-6891;P42-PWY;UBISYN-PWY;PWY-6185
QinN_2014	expanded	random_03640	6	cirrhosis_minus_healthy	-0.052683439617161376	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6163;PWY-241;GALACTARDEG-PWY;PWY-6590;PWY-6071;PWY-7371
QinN_2014	expanded	random_03641	6	cirrhosis_minus_healthy	0.25176596060776735	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6892;PWY-7117;HEMESYN2-PWY;GLUCARDEG-PWY;PWY-6876;PWY0-41
QinN_2014	expanded	random_03642	6	cirrhosis_minus_healthy	-0.07477857139480015	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5686;PWY0-1297;P185-PWY;PWY-7198;PWY0-321;3-HYDROXYPHENYLACETATE-DEGRADATION-PWY
QinN_2014	expanded	random_03643	6	cirrhosis_minus_healthy	0.0013291772614838493	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5973;NAGLIPASYN-PWY;GLUCARDEG-PWY;PWY-6891;PWY-5415;PWY-7245
QinN_2014	expanded	random_03644	6	cirrhosis_minus_healthy	-0.055832260021122515	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6163;SO4ASSIM-PWY;GLUCARGALACTSUPER-PWY;GLUCARDEG-PWY;PWY-7616;RUMP-PWY
QinN_2014	expanded	random_03645	6	cirrhosis_minus_healthy	-0.047274268421396926	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6151;PWY0-781;P42-PWY;P108-PWY;PWY-5101;PWY-6185
QinN_2014	expanded	random_03646	6	cirrhosis_minus_healthy	0.17640431609208385	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6147;FAO-PWY;HEMESYN2-PWY;P185-PWY;PWY-7031;UBISYN-PWY
QinN_2014	expanded	random_03647	6	cirrhosis_minus_healthy	0.25561807868384445	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6125;PWY-7117;P185-PWY;P42-PWY;PWY-5417;P125-PWY
QinN_2014	expanded	random_03648	6	cirrhosis_minus_healthy	-0.11466036487759368	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5667;PWY-5345;PWY-6531;PWY-6590;PWY-101;P162-PWY
QinN_2014	expanded	random_03649	6	cirrhosis_minus_healthy	-0.04190123302159421	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6387;FERMENTATION-PWY;PWY-6891;PWY-5022;PWY-4321;PWY5F9-12
QinN_2014	expanded	random_03650	6	cirrhosis_minus_healthy	-0.055729518905509146	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6387;PWY-5345;PWY-5384;P42-PWY;AEROBACTINSYN-PWY;PWY-7294
QinN_2014	expanded	random_03651	6	cirrhosis_minus_healthy	-0.06964721771874416	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5097;NAD-BIOSYNTHESIS-II;PWY-7198;HEMESYN2-PWY;PWY-5417;P562-PWY
QinN_2014	expanded	random_03652	6	cirrhosis_minus_healthy	0.03111583721333755	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6147;PWY-5941;PWY-6590;GOLPDLCAT-PWY;PWY-7294;PWY-4321
QinN_2014	expanded	random_03653	6	cirrhosis_minus_healthy	-0.03208414089205114	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5154;NAD-BIOSYNTHESIS-II;PWY-7198;HEMESYN2-PWY;PWY-5181;PWY-5004
QinN_2014	expanded	random_03654	6	cirrhosis_minus_healthy	0.06996485072312009	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5973;PWY0-781;GLUCARGALACTSUPER-PWY;P185-PWY;PWY-7446;PWY-7288
QinN_2014	expanded	random_03655	6	cirrhosis_minus_healthy	0.17615869528357386	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6147;DAPLYSINESYN-PWY;PPGPPMET-PWY;GLUCARDEG-PWY;PWY-7165;PWY-5088
QinN_2014	expanded	random_03656	6	cirrhosis_minus_healthy	-0.028483276703661353	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6124;SO4ASSIM-PWY;PWY-7198;PWY-6590;UDPNACETYLGALSYN-PWY;PWY0-1533
QinN_2014	expanded	random_03657	6	cirrhosis_minus_healthy	0.11018506191788902	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6892;PWY0-781;GALACTARDEG-PWY;PWY-6531;PWY-6435;URSIN-PWY
QinN_2014	expanded	random_03658	6	cirrhosis_minus_healthy	0.12960688316909774	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5103;DAPLYSINESYN-PWY;GALACTARDEG-PWY;P42-PWY;PWY-7031;KDO-NAGLIPASYN-PWY
QinN_2014	expanded	random_03659	6	cirrhosis_minus_healthy	0.028364317162665742	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6703;P441-PWY;PPGPPMET-PWY;PWY-6531;PWY-5910;PWY-7039
QinN_2014	expanded	random_03660	6	cirrhosis_minus_healthy	-0.03527510052095817	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6703;PWY-5083;GLUCARGALACTSUPER-PWY;PWY-5022;PWY-6562;PWY-5101
QinN_2014	expanded	random_03661	6	cirrhosis_minus_healthy	-0.04198516017685883	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6151;PWY-5136;PPGPPMET-PWY;PWY-6531;P125-PWY;PWY0-41
QinN_2014	expanded	random_03662	6	cirrhosis_minus_healthy	-0.038041504996350284	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6385;PWY0-781;PWY-5005;P42-PWY;PWY-5181;PWY-5431
QinN_2014	expanded	random_03663	6	cirrhosis_minus_healthy	0.2526679727626391	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6527;PWY-241;PWY-5005;P185-PWY;PWY-6785;PROPFERM-PWY
QinN_2014	expanded	random_03664	6	cirrhosis_minus_healthy	0.025354391907256968	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5695;PWY66-409;GLUCARGALACTSUPER-PWY;PWY-5005;PWY5F9-12;PWY-5088
QinN_2014	expanded	random_03665	6	cirrhosis_minus_healthy	-0.06674640275263943	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5686;PWY0-1297;PPGPPMET-PWY;PWY-7198;PWY-6823;PWY-7268
QinN_2014	expanded	random_03666	6	cirrhosis_minus_healthy	0.11909866544299241	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5103;PWY-7117;PPGPPMET-PWY;PWY-6590;AEROBACTINSYN-PWY;PWY-6143
QinN_2014	expanded	random_03667	6	cirrhosis_minus_healthy	-0.121942651903864	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5686;PRPP-PWY;PWY-6891;PWY-5022;PWY5F9-12;PWY-7371
QinN_2014	expanded	random_03668	6	cirrhosis_minus_healthy	0.004735323481082077	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6168;FAO-PWY;PWY-6590;P185-PWY;PWY-5431;PWY-7279
QinN_2014	expanded	random_03669	6	cirrhosis_minus_healthy	0.019154628865143408	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5973;NAGLIPASYN-PWY;PWY-5005;GOLPDLCAT-PWY;3-HYDROXYPHENYLACETATE-DEGRADATION-PWY;P621-PWY
QinN_2014	expanded	random_03670	6	cirrhosis_minus_healthy	-0.06909479089419168	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5695;PWY-6895;PWY-5022;PWY-6531;AEROBACTINSYN-PWY;PWY-6071
QinN_2014	expanded	random_03671	6	cirrhosis_minus_healthy	-0.03295238844896531	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6897;PWY-5941;PWY-7198;P42-PWY;PWY-7094;PWY-5692
QinN_2014	expanded	random_03672	6	cirrhosis_minus_healthy	0.10641580868622391	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6317;PWY-6895;P185-PWY;PWY-5384;PWY-6785;P162-PWY
QinN_2014	expanded	random_03673	6	cirrhosis_minus_healthy	-0.0629038705826952	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6609;HOMOSER-METSYN-PWY;P185-PWY;P108-PWY;PWY-5415;PWY-5178
QinN_2014	expanded	random_03674	6	cirrhosis_minus_healthy	0.0009008257387117524	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5097;PWY0-1298;PWY4LZ-257;HEMESYN2-PWY;PWY-5415;PWY-6215
QinN_2014	expanded	random_03675	6	cirrhosis_minus_healthy	0.18097987031219898	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5103;PWY-7117;GALACTARDEG-PWY;PWY4LZ-257;P621-PWY;PWY-5692
QinN_2014	expanded	random_03676	6	cirrhosis_minus_healthy	0.05616144553339275	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6897;FAO-PWY;PWY-5384;P108-PWY;P621-PWY;PWY-7094
QinN_2014	expanded	random_03677	6	cirrhosis_minus_healthy	0.0481946636545727	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6123;PWY0-1298;PWY-5005;PWY-7198;PWY-6876;KDO-NAGLIPASYN-PWY
QinN_2014	expanded	random_03678	6	cirrhosis_minus_healthy	0.0027385941700472927	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6123;PWY0-1479;P185-PWY;PWY-6531;PWY-7269;PHOTOALL-PWY
QinN_2014	expanded	random_03679	6	cirrhosis_minus_healthy	-0.0333432345913689	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6387;FERMENTATION-PWY;GOLPDLCAT-PWY;PWY-6891;UDPNACETYLGALSYN-PWY;PWY0-1533
QinN_2014	expanded	random_03680	6	cirrhosis_minus_healthy	0.10389517601138998	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5973;PWY-5913;PWY-5005;GOLPDLCAT-PWY;LPSSYN-PWY;PWY-7094
QinN_2014	expanded	random_03681	6	cirrhosis_minus_healthy	-0.04278577906574288	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6168;NAGLIPASYN-PWY;PPGPPMET-PWY;PWY-6590;ALLANTOINDEG-PWY;PHOTOALL-PWY
QinN_2014	expanded	random_03682	6	cirrhosis_minus_healthy	-0.0678618702048226	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6387;PWY0-781;P108-PWY;PWY-7198;PWY-7616;KDO-NAGLIPASYN-PWY
QinN_2014	expanded	random_03683	6	cirrhosis_minus_healthy	-0.0530755363102795	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6386;PWY-241;PWY-5022;P42-PWY;PWY-5692;P621-PWY
QinN_2014	expanded	random_03684	6	cirrhosis_minus_healthy	0.05383901385801426	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6277;PWY0-1297;HEMESYN2-PWY;P185-PWY;PWY-7409;ALLANTOINDEG-PWY
QinN_2014	expanded	random_03685	6	cirrhosis_minus_healthy	0.16549675279071963	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6125;PWY-6895;P42-PWY;HEMESYN2-PWY;PWY-7039;ECASYN-PWY
QinN_2014	expanded	random_03686	6	cirrhosis_minus_healthy	0.056453830676550965	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5154;HOMOSER-METSYN-PWY;PPGPPMET-PWY;PWY-6531;PWY0-321;PWY-5692
QinN_2014	expanded	random_03687	6	cirrhosis_minus_healthy	0.003356807373961601	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6385;PWY66-409;PWY4LZ-257;P185-PWY;PWY-7268;PWY-922
QinN_2014	expanded	random_03688	6	cirrhosis_minus_healthy	-0.08056963101127312	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6737;PWY-5913;PWY-5022;PPGPPMET-PWY;PWY-6823;PWY-7269
QinN_2014	expanded	random_03689	6	cirrhosis_minus_healthy	-0.032587239874061424	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6387;PWY0-1298;PWY-5384;GALACTARDEG-PWY;PWY-5417;PWY-7218
QinN_2014	expanded	random_03690	6	cirrhosis_minus_healthy	0.11289273568999558	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5103;SO4ASSIM-PWY;PWY-5005;HEMESYN2-PWY;PWY-7409;RUMP-PWY
QinN_2014	expanded	random_03691	6	cirrhosis_minus_healthy	-0.02819479123458457	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6386;FERMENTATION-PWY;PWY-5384;P185-PWY;PWY-7094;PWY-7294
QinN_2014	expanded	random_03692	6	cirrhosis_minus_healthy	0.006862385440318697	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6385;PWY-7117;PWY4LZ-257;PPGPPMET-PWY;PWY-6435;PWY-5692
QinN_2014	expanded	random_03693	6	cirrhosis_minus_healthy	-0.026601423266362723	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5097;PWY0-781;PWY-5384;PWY-6531;PWY-7094;PWY-7269
QinN_2014	expanded	random_03694	6	cirrhosis_minus_healthy	0.15748780332173684	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6892;PWY-241;PWY-6891;GOLPDLCAT-PWY;P562-PWY;PWY1G-0
QinN_2014	expanded	random_03695	6	cirrhosis_minus_healthy	0.008928982701161381	False	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5154;DAPLYSINESYN-PWY;P185-PWY;GOLPDLCAT-PWY;PWY-6071;PWY-101
QinN_2014	expanded	random_03696	6	cirrhosis_minus_healthy	0.08320290658887952	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6168;PWY0-1297;PWY-6891;P185-PWY;PWY-6215;P125-PWY
QinN_2014	expanded	random_03697	6	cirrhosis_minus_healthy	-0.02199026899586265	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6703;DAPLYSINESYN-PWY;PPGPPMET-PWY;PWY-6590;PWY-7294;P621-PWY
QinN_2014	expanded	random_03698	6	cirrhosis_minus_healthy	-0.02063352622171699	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6151;PWY-5913;P108-PWY;PWY-5022;3-HYDROXYPHENYLACETATE-DEGRADATION-PWY;PWY0-321
QinN_2014	expanded	random_03699	6	cirrhosis_minus_healthy	0.11749358502809226	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6892;PWY-241;PWY-7198;PWY-6891;PWY-7371;PWY-5181
QinN_2014	expanded	random_03700	6	cirrhosis_minus_healthy	-0.09675409253799838	True	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5097;NAD-BIOSYNTHESIS-II;PWY-6531;GOLPDLCAT-PWY;PWY-7245;PWY-5178
QinN_2014	expanded	random_03701	6	cirrhosis_minus_healthy	0.23033580188220437	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6125;PWY66-409;GLUCARGALACTSUPER-PWY;PWY-5022;PWY-5692;PWY-7165
QinN_2014	expanded	random_03702	6	cirrhosis_minus_healthy	0.25267501845185425	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6125;PWY66-409;PPGPPMET-PWY;GLUCARDEG-PWY;CATECHOL-ORTHO-CLEAVAGE-PWY;PWY-5392
QinN_2014	expanded	random_03703	6	cirrhosis_minus_healthy	-0.06395491105101314	False	False	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-6609;P441-PWY;PWY-6891;P185-PWY;PWY-6562;PWY-6182
QinN_2014	expanded	random_03704	6	cirrhosis_minus_healthy	0.13249549919079406	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5103;PWY-241;PPGPPMET-PWY;PWY-6531;PWY-5514;PWY-6876
QinN_2014	expanded	random_03705	6	cirrhosis_minus_healthy	0.1567827984867307	True	True	pathway_count_plus_mean_abundance_prevalence_variance_zero_fraction_quintiles	6	0	0	PWY-5103;PWY-7117;PWY-6891;GLUCARGALACTSUPER-PWY;PWY5F9-12;PHOTOALL-PWY
